filename,before_hash,ctxr_hash,mipmaps,origin_folder,opacity_stripped,upscaled,upscaler_version,upscaler_type,non_upscaled_version,ctxr3_converted,npot_resized,dxt5
00a243d4,1645d05dddae670295657ddb3314bb735e0fa1ad,abdba92eb1743c0441b711edc574560904799f07,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00a248dc,61bafea4909e0d40984982b8f165d4a2db0e03ad,93cd0857f46978daaa1aab5c41669bb8a6e8e1dc,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00a26458,14f5b3762e50737007003410a164df042b00db1f,d92369f6b865f4810c18b7bdf22a96ab8f5a2edc,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00a28358,3f632fce0f8f27993e13a7514f6a316fe058945b,02e1403c825da320aae102c79464eb1123f40cb2,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00a2a258,e45d46582573114b0061f0300c98371cc500ad08,ebb7f517be31aa6bc3cb347de5055eadadd83a3a,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00a2aa3e.img,055172f973330959da8e761ae5f41c27f1fbe702,89bb92637057c5076ed7fa085928a61f9991ca8f,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a2be98,53bdfcc2c10b3fe8ba30c2c942194bbbb187a510,acec5db57a1ead075da52913a725ce095ac8c6bb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a2c2b6,ad893c0408b89d063b3fc7e2331e597e36395b5d,0ef9bce11d8c1f9e2131962a582e7b3718a837fa,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a3363b,cae43c53051e0ccfbbf8c2f3845f702245e1c3ed,a8c9e443bd5406306749647ba36cabb7e9fea533,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00a3966f,69ef7f8826a260b8d1d6fcd8d68b24bbc7b43de3,32cf84f5e70a81a48cd6448e5fdf3cd38eb6c27a,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00a3a885.img,ca8f4e1bdad9a6d125e2822fdefa6e4d183490c6,a1e635aa711daedaad592cbe2c6121abf1a04bdf,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a3be99,4b86ee94828a1c606a12ad2973d03aa99d0be19d,bf1a1f8b6860810a4d9e2592af84d48d2f38fbe1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a434c6,5d0a4af727fa6cfaf496ad79c6134a8784712d09,2ef883158366187bc31cbdd47639888c3609fa9d,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00a4aedb.img,d4ff09c161f3245276113af24a0cff4757f0f7f6,d18d22e344525147f7a664ed6c6d3480c5618f4d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a54397,17a03d7bd371fed97e9cf3e10aed5e6acdab9b26,5eec763fa5d4b98a1d69eb01ae1040f1082a6a27,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00a56fe2,fadb825c679e663d3c8a6e55c505c9a3da0bdaf7,3d4bea6900070c8c1b195313fb3135a6eeaef7cd,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a5c857,ee7317d103548a100ec40bc63c8b97e60ef4cd80,1c46c8a48d86a161620379d2c092867098ab30a7,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00a648dc,efcdf8b376ee91a9612bab3a8ac59cf713c36514,a6c568050bacaea1462871b6f6627eda0ce123c9,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00a66528,c1b524d1689f4171db4ac53c66521300eecd211c,d275654b2ad67eba5e7a52b58de5c2407ab8e68f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00a6966f,44e38a9f18dde1482c655c12c9845f8db1105907,03090784425e9565b121c2eeee5ea9ef03a493c7,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00a6d9ed,d1c8fbb151d6b68db35ccb0263fd0553036467b0,1bfc7e6bdb42a0fe033dae129763e314ea9a9113,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a7962b,564a15f66499b7df1be6c7653ac2efb9b05bc178,9b7e108d208ff6e623fe744f8fe014beecfd2fd9,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00a7cdba,cdd113fbf10d5dafdf183f0380a3f24f3ed7c7fd,cb12c105ad712a50fd73d605fc1ca17ec4d8fbf5,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00a7e822,dd2f30d981a8e23724e2c246335e1f6bfcf434a9,973e587a576639c00016ac9e5dba077fc83ad449,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a7ed04,c824c9e44b1130a90c1378ff5b4c0316e39eff45,6eca0d86989d8595e7d73f6d2844d1bc11d2743c,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00a81154,6246edeb6505b99a17b4ba6df31f9ccf847f1df2,79e2b69fed56ee28cb6c82c7df8ed1127c0ea66f,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00a8ea0c,ed790e284b5c22f9242100b18ab3d7a24dd9a654,e76460ab8f6a0e8f2c130831cb1a0a05634fcd49,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a92894,254376cf236f7c5e59f47b93cacc63395e5bd3e5,910a23edbe7b9cd3f805809fbc29b0087aa175f4,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00a94f5e,c959eb1b43d0cb6ff4698223031a322a23e81156,5ce4fb69ce0fd5c3cdd5a7a0c37647b60237c8d7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a94f5e_f6cff5cddca8988f1ba264b290df94fe,88232cf38927853b4f9620b9c77d94af0937f6da,4dd04e4936843ab3eaf4bad1d3fd45e429d5a2c5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00a9962e,182e68ad045db0bff85fc6e17477c033afa21bb9,be4d2621d3e691f5ae1087647aad9d4e8438e7fc,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00aa0f17,5037ea349b4a89355037e9732fca2d38ac2ed8b5,8bd7f5ab1c5a9c4ea844268273b88b76969f5f33,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00aa451e,1e37f27143cf5a69d26c5125c54753a275cea562,3ae9f75b53dabae6de9a9ea7df1071e97769e33c,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00aa48dc,0ac7eb81252cd46f174e8a9cd78239308577d4cd,f0ad04bb38a51a1206e29cd309ff39845b7ce85f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00aaaff3,65bd7d080ca6250cde5aa41a049d97ba4edbc2c9,b4a266ea0be533312d409728bba5e2689807aae5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00aafcd1,0282b73872a165bdd9668b88c047d42884002abf,b6d443344a38fcb82ee349104d626b4ac7ab8642,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00ab0f17,d3dfc435af287543e827e5aae2045a9f093541a9,86b45518afa4d8ed1747d32c0ee948de717a2bfe,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00ab26db,8173be3e866e8a13292b12a92a55b13086098007,7ef13ac96750709af885dc5bd56783cc8f30a1fc,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00ab4483,9643857aefa714f7fb81a41a90b863bef26581ee,ccd957c89f46cc31b4e949d74c2b3b67bd956eee,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00ab6026,aca96926e56453fe59356811fc80c49c6aee1c0a,4b88d5c49bb6ac03cbbc4760dc22c385f4840692,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00ab7f02,81fcfaf49cf1d6778e480e4c645929a7b8f7f4b8,2eca29f7f58c4680166e07a8ea6b3168cbd97679,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00ac0f17,0e47fd25b4d19d3d9bbba914d0234631b1955745,e89e004877ed8a2574827a14aa9eef697cdf9509,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00ac2806,c01ba33a66a6acdfe7504a55ff62f828c4f5320e,3c63a7b6a3379446c48a9d04547ce4bb13ba8eef,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00ac298f,edc2ee77eef067e6cd9a3746f0b32f0856c999cf,0e47a1ae90852d2d15ef85f2e118853ce91ab7e1,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00ac362b,9621a8ce7335759ca38ffd7911e29a446921c2ea,0d3f8b721e188ccce78765bd2f9baf85928a0a16,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00ac363f,6bf5c300bd458700dc2e25cddfa7286ebd2a2002,6927b94858adfcc1180c23c4cf1d6d5e006fbcd8,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00ac48dc,bb04eae8237d906f31d527c05d5bd2241bff2eb5,bd338a7b09f308d87970160f310440de0d79bf83,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00ac8348,3bae169a0686f3ac0c7641ac87c1ccf0d83aeaf5,8771a1f71b69ac0aeba2f8e75dea35d3f136efae,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00ac966f,b8f7223fc4283fd6d91af740d10a8ec084b860b2,8b7cecdc03a812c00792cbd3dedaca19e79704bf,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd51,87eaed01828bd3bdae2a17206049d43e049076a3,0f195e00ad8d57d8900b5236f8e6e3f9b12c7fb4,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd52,2b225ef77a1ece5ce853f5a08e2ba384b5e634a6,4421f8d161934068f5ae85aaac368a1dcac015ad,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd53,f0f839b3d42f8208ab324aacc7d3eac21ffa0254,d0ba523b3c673d310cf00cb663025edf0b5fd3e8,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd54,b20d05eb495d041f598b923db981e589e7f2aef8,f59bde7663dddc2c93933727ba9814aa6e8cc882,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd55,99aec74e79f1b68ce12c4bb28585491b20834dbb,4eebed4b13d30d2edb7cb814b91854441e8770b8,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd56,9409f1b1a6fcc16b5256036e68cb91cf9f5bfbd5,5f9e0d41ac30ed7a09a4a19e61a4e51f26f6f5cd,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd57,c88ceb5adceadde75b28e1abee6e29a949a595be,42f8ac74776fd2b64ef41043c0124e97c9af0f2d,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd58,fecd0840fb60202a3d1bbec11cbb1abedd30255c,497ba0f5ee52668c4928bd31383e53d22f18d62f,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd59,340b9f88d6f19d1473bde42534d4aa08551a9ff5,4c10cadaadfe03bf56cc83c15d16cf5450cbde63,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd70,9b13e3d3d579572e20f4f582cdf624ef4729576a,21c1a73b0314c11fcce06062d6d9789e6e46dad7,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd71,125dd566fda6152b1fdfeea2f33f34b0121350f7,19d35239a67bef0daead248630ab782a3c50ea44,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd72,d14b359ddb0105bca896cd00e45faf9f0d118cad,a5c65934f638e8882b9f2f915c49f9ddde98e4eb,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd73,32f4545dcd70b7459f93b698b0eecb68bfe5b9b6,c492c4898ce7111f37a15e600895187796016818,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd74,f87df7f8662570a2a9ff5fd148730d65355e87cd,df04dfe07ab9abd8ae72b356473b018e42b3f817,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd75,9019d444e704d8ccb9f44073a904a0e1b00068c9,87b2527233a9eeb143e2a119ed2f986aab6af5fb,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd76,26ba04f29d5331929df0bba40f58a94119efa6a3,ee92ef2d52c7c9ebb556685a68b3fe4779df3666,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00accd77,cdc8408cd3ee2013d385e20f6172eef4aac0adc7,89deb2df21dce32f18fb65e3581343fb98b1853f,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00acdea9.img,5dbe7441c1476f5dfe17395bd30232a4882eaebd,a25e5d449adade379dbe8ec95abc5ebdaec8057b,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00ace892,299c3f2016cacfe47a39845122c2a577c85ec222,4f95544e2602c5022c020873113bd2ff70362de7,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00acf5d4,846714cb7c28117bbec52e9765c9f12e50277d39,f2d200175e117a96279c44962834098af04b3df9,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00acf604,56eb6bdc2f7f7ae4e56ef4124104265a491638a4,8c611137a116117c70dc8984f4c40b7f97f80bf3,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00ad0f17,b4d5fa7d5041ab0d07a41e0ec3b1aa91a9605752,01f7662baa51105cd89fb56ca1da33d6b26d368c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00ad439e,b568543dedd79bdad01bcd67c11bdab00ac3ff7a,4af86f34df0cfab659c844b1e9c07186048407ae,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00ad48dc,5f96ad8163874086f78b765edff4e178ecefee34,f45dbb91311525a80dcd3a571d7c9416b4726cba,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00ad7f16,5cc832ced4bc1b200de8f52c2c8728a1f625745e,9e1a91d5cf70066dad246be36d53c606dbe7d7ec,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00adf648,3845ba4f9f3e07aa3cde69c3fe4b1fd557c69a1b,6729306d28dad929aa95614aa06d1b5ba99b4abc,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00ae0f17,c8d0316bdc184d847f3edb6819f043f921718c7a,8c9b9a253ae9db2e8353ff245051f9d2a6b98d7d,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00ae4f05,5eeb975a7ac1e73a4c61ecd69d4e3eeeb913b203,5347e32629aa4b7dc79fda977effae4adae9c6e8,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00ae69df,96afb49863575f75a3e7118ed8da651e40d47772,a45becd865923589fff59da984ab0d807f8d358c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00ae72af,5eb61d86e4be386994a9bc3cdfa734ad5df99a3a,d2b9dcd786703f26b58ef91b44be4fd8d16301ba,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00ae72b2,740d7b7418ca35cd7ac0a51c551ea5de1c4b6767,a3f98f2abb278bb33915ad893d06a0dc6bf7e89b,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00ae7f16,510be2cce4e2e49108b2dbe439de144b4ccead6a,166831a2b5a40c61733bde00f70f17289e04994e,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00af0632,0e109eb05c50bebf52367f523faea6fc9bbc8c5a,08f2c392577000566a26d446f895d98062704f4c,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00af0f17,1f45343f0345b2131558f71e6450021f1d0e7415,1f06a545f0214a4e4174ce0c067902dbeea64f3c,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00af1552,caa0dddb17d3552fbb8ba31be4de35b1c084092e,162a1dd3ae591410463324acd1921ae79e8dcd98,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00af44b4,940d712fe8c8eabf3ef4ffdd8d35e2a0d74768bd,86ea72bc9d88a19de42ad64f5922cac34ab41bdb,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00af48dc,1b045522194342a373227c9cd9f1a68c972df651,75bf7601f1c5e3bdbe2269143dde9449ddfa1524,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00af72af,4fe9b7b845538d8164fd5761c66eed42c329ea78,c5f9d6c1cfd1f9aef56276c587a020c3591ca754,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00af72b2,fbd0576a6ee184b927f96327447ad40f3aa4a23c,55cf4c43e7c465f53d9ced2920a3b4a73087e3c8,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00af7f16,1f7d10c92bdc31708850df1cb17e9fcff3afe74c,fe34e661cb8782656100dc686cac808996efa6b5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00afa380,053cb70704465bedf22f9fd0f9e314744a7ec7e5,01901323facf4d763376a0a9b3e6906b7c9fcff1,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00afe4b4,c035019674f573ac283e72f85df7272e60952021,11168fa54a18c80f7b36a783a8f224b7d53f0a34,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b00f17,b0ab2bf7f778b5ccade58425bdd68161a12c9f4e,f543e2ed5dab09c0083641b2870a9a9232fdbd92,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b072af,f117424424e0874c17aee297d6290d1bad8f1f84,51725af1c79e7915ba2ba9ea2d6ebeaf4a5df732,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00b072b2,6b22222e9c6c0ef7fb0cfbf40eeb3d0d7add6f92,ecf21e81fba5b870784182977243a61017eafb1d,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00b07f16,a6314ccb916d8c3885e05caa9bc02e77cbd9a459,489eb81d059fb990369ccf374460a0ac0c0d1f82,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b0c1e3,1a20bcb506a67a35c50fea2aca7e00a23272b5f8,d1b3027fed30b0c2b362d75422eacba20bb7d347,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b10f17,53efcb8ea900d0cfe93381d0e5109080fb8a4264,7e5bf731df7b0e40149b9c995f0e2dd2d83947b5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b148dc,cda3c7e3d5023051a9f4f312f07930f8e08b18d9,4ae6b1e70a9a70e4cb991699da7454bdd340e38f,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00b14bb4,9243a70ee8bc64a75082be4547ec572588d34fa5,95496c7f605d31c055d7694f544fed9257fcacdb,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b172af,a30b296b8d2f9b4a36bddd9eaaccf6c1f31fcd50,14a63f05393a4c0ef1e4137a753eb33dc8c0c9d1,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00b172b2,9b97826edb4c046bfcc8bdb7ba74494a24db3190,ed79c1a07ed31bfbbeb1416fb6b46ef9038ad2bf,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00b17c2a,84c040a54835c8ecb0816031ccb8b1df37933e6f,e68e5b32da191f98e576e8f8b8e45e7cd3dd7ceb,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00b17f16,56c4f57b0030d1fdbbaaa378496971bf53830a8e,d123a6998e936b823aa14b243dcb0c2f78066826,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b189a7,09bd2f0328ef150da8f9e16abb2530b9ae23e219,2ae6b4c4aed65438d412821dc023ffbad591e81a,true,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,true,5,remarci_4x,0,false,false,false
00b1c671,00b6b3103ef7c1f9c99e09150dc52c5abfc5ab0f,e68c55fba63f74fe0f1ec2f861062fac0ac0d2e5,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b1c854,11f58f5af53a4811703c539fa51ee7c0a98976cd,1ba733fb66283f5a5c0977a30de0b6817d80b8a7,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00b1e5e1,95ca8c29472ebabacfb2e64562dd5747bd1b9bb0,6c9a5c63a0484194f7ae161f8b53f3af3baf8cd3,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b20f17,79a8c7a111996b5a4f159ea3cfdec246e5b36001,4138c2a5b4f7f81e4f282873e26715e5343b7472,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b22233,da20ecfa943e047f8e55f19896acc64b31d1663e,15f958801233dd64a9cfff0f4db6111a13421404,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00b24dfd,f613c04230b375cf1386ece6ebb8877e2c554f6e,e2abbe262d4832221d02beba8136c0dbb2b6a983,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b26c2e,a1d6f1ed3f6b7f2cc31a2caff898d22bd97d1b77,105dda61069b647a74d993cedddda64cb872bfd6,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b27f16,57b4f580f322652e7219cb4fd7e4765801b49464,90d8ef4016e393f639ace6e49e29f72523bf72fa,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b2cd6e,f9a151f8c57401947ab23625b4a59cbf25134f82,08f08e1c34d9e2b6c6868cc9d45f25fab8af21c9,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b339a4,20a208236b290b2f95b991dbc7613bd4506e58f4,51a700d13fbe5211f59e06e00f7b65fcbc5d5424,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
00b3768c,e1c4bdc9c0e59578ae82d13acd6c5b71a49ab747,796338fa77f652be3d2afa687edcc3f516dc4300,false,ps2 textures\opaque\bp_remade\no_mip_fixes\ui,true,false,0,none,5,true,false,false
00b37f16,4be6054cfe11f7c8a8ad4c6f2800408cbf8b5dbf,916f1fe97d0b93226efec087bdaefda208bdd9c7,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b38bf0,81ad675e7199458f1aa1d3283897833d0615faf3,9160fc9ab7de854a2de2edbde3060b975ca3a486,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b39ba8,46d191f3fbe73675b2f77491501a7e091946a065,1d26b004924af944c292bcc9989c67e35a528de3,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b3cf98,b1bd32c22a476886e19981d8b61c70182aab6fa5,be2b63385496e37324310ac16ddd75082f5b3465,true,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,true,5,remarci_4x,0,false,false,false
00b4048c,a309087a3b971c2dc4cd6a132d3ee4534cf703bd,4307675a44740e32d4019084ca3e2aecd371bbf5,false,ps2 textures\HAS ALPHA\bp_remade\no_mip_fixes\ui,false,false,0,none,5,true,false,false
